,manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
1190,Volkswagen,Golf,e-Golf,85,06.07.2018,1,0.1,Electricity,Summer tires,1,0,0,Moderate,11.7,0,0,17.0,-5.1
1191,Volkswagen,Golf,e-Golf,85,05.07.2018,19,1.3,Electricity,Summer tires,1,1,1,Moderate,6.6,0,0,47.0,-10.2
1192,Volkswagen,Golf,e-Golf,85,05.07.2018,20,2.9,Electricity,Summer tires,1,1,1,Moderate,14.4,0,0,47.0,-2.4
1193,Volkswagen,Golf,e-Golf,85,04.07.2018,19,1.2,Electricity,Summer tires,1,1,1,Moderate,6.2,0,0,48.0,-10.6
1194,Volkswagen,Golf,e-Golf,85,04.07.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.6,0,0,45.0,-0.2
1195,Volkswagen,Golf,e-Golf,85,04.07.2018,2,0.2,Electricity,Summer tires,1,0,0,Moderate,7.8,0,0,21.0,-9.0
1196,Volkswagen,Golf,e-Golf,85,03.07.2018,3,0.4,Electricity,Summer tires,1,0,0,Moderate,12.4,0,0,28.0,-4.4
1197,Volkswagen,Golf,e-Golf,85,03.07.2018,21,1.4,Electricity,Summer tires,1,0,1,Moderate,6.6,0,0,46.0,-10.2
1198,Volkswagen,Golf,e-Golf,85,03.07.2018,19,2.9,Electricity,Summer tires,1,1,1,Moderate,15.2,0,0,50.0,-1.6
1199,Volkswagen,Golf,e-Golf,85,02.07.2018,19,1.4,Electricity,Summer tires,1,1,1,Moderate,7.3,0,0,50.0,-9.5
1200,Volkswagen,Golf,e-Golf,85,02.07.2018,19,3.1,Electricity,Summer tires,1,1,1,Moderate,16.2,0,0,45.0,-0.6
1201,Volkswagen,Golf,e-Golf,85,01.07.2018,4,0.4,Electricity,Summer tires,1,0,0,Moderate,10.9,0,0,19.0,-5.9
1202,Volkswagen,Golf,e-Golf,85,01.07.2018,5,0.6,Electricity,Summer tires,1,0,0,Moderate,11.5,0,0,19.0,-5.3
1203,Volkswagen,Golf,e-Golf,85,30.06.2018,42,4.9,Electricity,Summer tires,1,0,1,Moderate,11.6,0,0,57.0,-5.2
1204,Volkswagen,Golf,e-Golf,85,30.06.2018,50,6.1,Electricity,Summer tires,1,0,1,Moderate,12.2,0,0,58.0,-4.6
1205,Volkswagen,Golf,e-Golf,85,29.06.2018,20,1.5,Electricity,Summer tires,1,1,1,Moderate,7.7,0,0,41.0,-9.1
1206,Volkswagen,Golf,e-Golf,85,29.06.2018,19,3.0,Electricity,Summer tires,1,1,1,Moderate,15.6,0,0,50.0,-1.2
1207,Volkswagen,Golf,e-Golf,85,28.06.2018,19,2.8,Electricity,Summer tires,1,1,1,Moderate,14.9,0,0,49.0,-1.9
1208,Volkswagen,Golf,e-Golf,85,28.06.2018,22,1.6,Electricity,Summer tires,1,0,1,Moderate,7.3,0,0,44.0,-9.5
1209,Volkswagen,Golf,e-Golf,85,27.06.2018,19,1.4,Electricity,Summer tires,1,1,1,Moderate,7.2,0,0,50.0,-9.6
1210,Volkswagen,Golf,e-Golf,85,27.06.2018,19,3.1,Electricity,Summer tires,1,1,1,Moderate,16.5,0,0,50.0,-0.3
1211,Volkswagen,Golf,e-Golf,85,26.06.2018,2,0.3,Electricity,Summer tires,1,0,0,Moderate,14.5,0,0,24.0,-2.3
1212,Volkswagen,Golf,e-Golf,85,26.06.2018,21,1.6,Electricity,Summer tires,1,0,1,Moderate,7.7,0,0,52.0,-9.1
1213,Volkswagen,Golf,e-Golf,85,26.06.2018,19,3.0,Electricity,Summer tires,1,1,1,Moderate,15.9,0,0,48.0,-0.9
1214,Volkswagen,Golf,e-Golf,85,25.06.2018,24,2.0,Electricity,Summer tires,1,0,1,Moderate,8.4,0,0,37.0,-8.4
1215,Volkswagen,Golf,e-Golf,85,25.06.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.9,0,0,46.0,0.1
1216,Volkswagen,Golf,e-Golf,85,24.06.2018,4,0.5,Electricity,Summer tires,1,0,0,Moderate,12.2,0,0,16.0,-4.6
1217,Volkswagen,Golf,e-Golf,85,23.06.2018,4,0.7,Electricity,Summer tires,1,0,0,Moderate,16.9,0,0,26.0,0.1
1218,Volkswagen,Golf,e-Golf,85,23.06.2018,4,0.2,Electricity,Summer tires,1,0,0,Moderate,5.5,0,0,26.0,-11.3
1219,Volkswagen,Golf,e-Golf,85,22.06.2018,22,1.7,Electricity,Summer tires,1,0,1,Moderate,7.7,0,0,29.0,-9.1
1220,Volkswagen,Golf,e-Golf,85,22.06.2018,19,3.4,Electricity,Summer tires,1,1,1,Moderate,17.7,0,0,49.0,0.9
1221,Volkswagen,Golf,e-Golf,85,21.06.2018,19,1.5,Electricity,Summer tires,1,1,1,Moderate,8.0,0,0,33.0,-8.8
1222,Volkswagen,Golf,e-Golf,85,21.06.2018,19,3.3,Electricity,Summer tires,1,1,1,Moderate,17.2,0,0,46.0,0.4
1223,Volkswagen,Golf,e-Golf,85,20.06.2018,5,0.5,Electricity,Summer tires,1,0,0,Moderate,10.7,0,0,24.0,-6.1
1224,Volkswagen,Golf,e-Golf,85,20.06.2018,19,1.3,Electricity,Summer tires,1,1,1,Moderate,7.1,0,0,38.0,-9.7
1225,Volkswagen,Golf,e-Golf,85,20.06.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.6,0,0,52.0,-0.2
1226,Volkswagen,Golf,e-Golf,85,19.06.2018,23,3.3,Electricity,Summer tires,1,0,1,Moderate,14.2,0,0,41.0,-2.6
1227,Volkswagen,Golf,e-Golf,85,19.06.2018,15,1.6,Electricity,Summer tires,1,0,0,Moderate,10.9,0,0,31.0,-5.9
1228,Volkswagen,Golf,e-Golf,85,19.06.2018,21,1.5,Electricity,Summer tires,1,0,1,Moderate,7.0,0,0,49.0,-9.8
1229,Volkswagen,Golf,e-Golf,85,19.06.2018,3,0.5,Electricity,Summer tires,1,0,0,Moderate,16.7,0,0,17.0,-0.1
1230,Volkswagen,Golf,e-Golf,85,18.06.2018,29,2.4,Electricity,Summer tires,1,0,1,Moderate,8.4,0,0,35.0,-8.4
1231,Volkswagen,Golf,e-Golf,85,18.06.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.6,0,0,49.0,-0.2
1232,Volkswagen,Golf,e-Golf,85,17.06.2018,4,0.5,Electricity,Summer tires,1,0,0,Moderate,11.3,0,0,26.0,-5.5
1233,Volkswagen,Golf,e-Golf,85,17.06.2018,4,0.5,Electricity,Summer tires,1,0,0,Moderate,12.0,0,0,23.0,-4.8
1234,Volkswagen,Golf,e-Golf,85,17.06.2018,5,0.6,Electricity,Summer tires,1,0,0,Moderate,11.4,0,0,22.0,-5.4
1235,Volkswagen,Golf,e-Golf,85,16.06.2018,22,1.4,Electricity,Summer tires,1,0,1,Moderate,6.2,0,0,50.0,-10.6
1236,Volkswagen,Golf,e-Golf,85,16.06.2018,22,3.5,Electricity,Summer tires,1,0,1,Moderate,16.1,0,0,46.0,-0.7
1237,Volkswagen,Golf,e-Golf,85,15.06.2018,19,1.2,Electricity,Summer tires,1,1,1,Moderate,6.4,0,0,44.0,-10.4
1238,Volkswagen,Golf,e-Golf,85,15.06.2018,19,3.0,Electricity,Summer tires,1,1,1,Moderate,15.7,0,0,47.0,-1.1
1239,Volkswagen,Golf,e-Golf,85,14.06.2018,22,2.0,Electricity,Summer tires,1,0,1,Moderate,9.2,0,0,42.0,-7.6
1240,Volkswagen,Golf,e-Golf,85,14.06.2018,19,3.3,Electricity,Summer tires,1,1,1,Moderate,17.3,0,0,48.0,0.5
1241,Volkswagen,Golf,e-Golf,85,13.06.2018,19,1.5,Electricity,Summer tires,1,1,1,Moderate,7.7,0,0,48.0,-9.1
1242,Volkswagen,Golf,e-Golf,85,13.06.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.7,0,0,47.0,-0.1
1243,Volkswagen,Golf,e-Golf,85,12.06.2018,2,0.3,Electricity,Summer tires,1,0,0,Moderate,13.2,0,0,25.0,-3.6
1244,Volkswagen,Golf,e-Golf,85,12.06.2018,21,1.6,Electricity,Summer tires,1,0,1,Moderate,7.7,0,0,44.0,-9.1
1245,Volkswagen,Golf,e-Golf,85,12.06.2018,19,3.0,Electricity,Summer tires,1,1,1,Moderate,16.0,0,0,45.0,-0.8
1246,Volkswagen,Golf,e-Golf,85,11.06.2018,12,1.3,Electricity,Summer tires,1,0,0,Moderate,11.0,0,0,29.0,-5.8
1247,Volkswagen,Golf,e-Golf,85,11.06.2018,5,0.6,Electricity,Summer tires,1,0,0,Moderate,11.5,0,0,17.0,-5.3
1248,Volkswagen,Golf,e-Golf,85,11.06.2018,1,0.1,Electricity,Summer tires,1,0,0,Moderate,9.1,0,0,14.0,-7.7
1249,Volkswagen,Golf,e-Golf,85,10.06.2018,20,2.1,Electricity,Summer tires,1,1,1,Moderate,10.6,0,0,25.0,-6.2
1250,Volkswagen,Golf,e-Golf,85,09.06.2018,179,22.2,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,78.0,-4.4
1251,Volkswagen,Golf,e-Golf,85,01.06.2018,217,25.2,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,51.0,-5.2
1252,Volkswagen,Golf,e-Golf,85,01.06.2018,12,1.3,Electricity,Summer tires,1,0,0,Moderate,10.9,0,0,30.0,-5.9
1253,Volkswagen,Golf,e-Golf,85,30.05.2018,19,3.1,Electricity,Summer tires,1,1,1,Moderate,16.5,0,0,43.0,-0.3
1254,Volkswagen,Golf,e-Golf,85,30.05.2018,35,2.8,Electricity,Summer tires,1,0,1,Moderate,8.1,0,0,33.0,-8.7
1255,Volkswagen,Golf,e-Golf,85,29.05.2018,24,2.1,Electricity,Summer tires,1,0,1,Moderate,8.7,0,0,40.0,-8.1
1256,Volkswagen,Golf,e-Golf,85,29.05.2018,19,3.1,Electricity,Summer tires,1,1,1,Moderate,16.1,0,0,49.0,-0.7
1257,Volkswagen,Golf,e-Golf,85,28.05.2018,19,1.3,Electricity,Summer tires,1,1,1,Moderate,6.6,0,0,49.0,-10.2
1258,Volkswagen,Golf,e-Golf,85,28.05.2018,19,3.0,Electricity,Summer tires,1,1,1,Moderate,15.8,0,0,43.0,-1.0
1259,Volkswagen,Golf,e-Golf,85,27.05.2018,8,0.9,Electricity,Summer tires,1,0,0,Moderate,11.4,0,0,29.0,-5.4
1260,Volkswagen,Golf,e-Golf,85,27.05.2018,9,1.1,Electricity,Summer tires,1,0,0,Moderate,11.7,0,0,31.0,-5.1
1261,Volkswagen,Golf,e-Golf,85,26.05.2018,3,0.3,Electricity,Summer tires,1,0,0,Moderate,11.3,0,0,16.0,-5.5
1262,Volkswagen,Golf,e-Golf,85,25.05.2018,22,1.5,Electricity,Summer tires,1,0,1,Moderate,6.7,0,0,42.0,-10.1
1263,Volkswagen,Golf,e-Golf,85,25.05.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.8,0,0,46.0,0.0
1264,Volkswagen,Golf,e-Golf,85,24.05.2018,20,1.3,Electricity,Summer tires,1,1,1,Moderate,6.7,0,0,48.0,-10.1
1265,Volkswagen,Golf,e-Golf,85,24.05.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.9,0,0,49.0,0.1
1266,Volkswagen,Golf,e-Golf,85,23.05.2018,19,1.3,Electricity,Summer tires,1,1,1,Moderate,7.1,0,0,50.0,-9.7
1267,Volkswagen,Golf,e-Golf,85,23.05.2018,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.7,0,0,47.0,-0.1
1268,Volkswagen,Golf,e-Golf,85,22.05.2018,15,1.7,Electricity,Summer tires,1,0,0,Moderate,11.5,0,0,38.0,-5.3
1269,Volkswagen,Golf,e-Golf,85,22.05.2018,21,1.5,Electricity,Summer tires,1,0,1,Moderate,7.1,0,0,52.0,-9.7
1270,Volkswagen,Golf,e-Golf,85,22.05.2018,19,3.0,Electricity,Summer tires,1,1,1,Moderate,16.0,0,0,48.0,-0.8
1271,Volkswagen,Golf,e-Golf,85,21.05.2018,172,22.4,Electricity,Summer tires,0,1,0,Moderate,13.0,0,0,72.0,-3.8
1272,Volkswagen,Golf,e-Golf,85,21.05.2018,27,2.8,Electricity,Summer tires,1,0,1,Moderate,10.3,0,0,28.0,-6.5
1273,Volkswagen,Golf,e-Golf,85,18.05.2018,169,18.1,Electricity,Summer tires,0,1,0,Moderate,10.7,0,0,55.0,-6.1
1274,Volkswagen,Golf,e-Golf,85,17.05.2018,58,6.4,Electricity,Summer tires,1,0,1,Moderate,11.0,0,0,27.0,-5.8
1275,Volkswagen,Golf,e-Golf,85,13.05.2018,10,1.1,Electricity,Summer tires,1,0,0,Moderate,10.6,0,0,29.0,-6.2
1276,Volkswagen,Golf,e-Golf,85,13.05.2018,2,0.3,Electricity,Summer tires,1,0,0,Moderate,14.9,0,0,19.0,-1.9
1277,Volkswagen,Golf,e-Golf,85,12.05.2018,1,0.1,Electricity,Summer tires,1,0,0,Moderate,14.5,0,0,20.0,-2.3
1278,Volkswagen,Golf,e-Golf,85,12.05.2018,2,0.3,Electricity,Summer tires,1,0,0,Moderate,12.8,0,0,6.0,-4.0
1279,Volkswagen,Golf,e-Golf,85,11.05.2018,19,1.3,Electricity,Summer tires,1,1,1,Moderate,7.1,0,0,49.0,-9.7
1280,Volkswagen,Golf,e-Golf,85,11.05.2018,22,3.7,Electricity,Summer tires,1,0,1,Moderate,16.7,0,0,45.0,-0.1
1281,Volkswagen,Golf,e-Golf,85,09.05.2018,22,1.5,Electricity,Summer tires,1,0,1,Moderate,6.7,0,0,27.0,-10.1
1282,Volkswagen,Golf,e-Golf,85,09.05.2018,19,3.0,Electricity,Summer tires,1,1,1,Moderate,16.0,0,0,48.0,-0.8
1283,Volkswagen,Golf,e-Golf,85,08.05.2018,2,0.3,Electricity,Summer tires,1,0,0,Moderate,13.5,0,0,28.0,-3.3
1284,Volkswagen,Golf,e-Golf,85,08.05.2018,21,1.4,Electricity,Summer tires,1,0,1,Moderate,6.9,0,0,41.0,-9.9
1285,Volkswagen,Golf,e-Golf,85,08.05.2018,22,3.5,Electricity,Summer tires,1,0,1,Moderate,15.9,0,0,40.0,-0.9
1286,Volkswagen,Golf,e-Golf,85,07.05.2018,19,3.3,Electricity,Summer tires,1,1,1,Moderate,17.3,0,0,38.0,0.5
1287,Volkswagen,Golf,e-Golf,85,07.05.2018,22,1.9,Electricity,Summer tires,1,0,1,Moderate,8.7,0,0,38.0,-8.1
1288,Volkswagen,Golf,e-Golf,85,06.05.2018,183,26.7,Electricity,Summer tires,0,1,0,Moderate,14.6,0,0,42.0,-2.2
1289,Volkswagen,Golf,e-Golf,85,06.05.2018,151,15.4,Electricity,Summer tires,0,1,0,Moderate,10.2,0,0,77.0,-6.6
1290,Volkswagen,Golf,e-Golf,85,05.05.2018,159,20.7,Electricity,Summer tires,0,1,0,Moderate,13.0,0,0,71.0,-3.8
1291,Volkswagen,Golf,e-Golf,85,05.05.2018,159,16.9,Electricity,Summer tires,0,1,0,Moderate,10.6,0,0,79.0,-6.2
1292,Volkswagen,Golf,e-Golf,85,04.05.2018,39,4.7,Electricity,Summer tires,1,0,1,Moderate,12.1,0,0,61.0,-4.7
1293,Volkswagen,Golf,e-Golf,85,04.05.2018,43,5.0,Electricity,Summer tires,1,0,1,Moderate,11.6,0,0,43.0,-5.2
1294,Volkswagen,Golf,e-Golf,85,04.05.2018,24,4.1,Electricity,Summer tires,1,0,1,Moderate,17.0,0,0,35.0,0.2
1295,Volkswagen,Golf,e-Golf,85,03.05.2018,22,1.6,Electricity,Summer tires,1,0,1,Moderate,7.2,0,0,34.0,-9.6
1296,Volkswagen,Golf,e-Golf,85,03.05.2018,19,3.4,Electricity,Summer tires,1,1,1,Moderate,17.7,0,0,41.0,0.9
1297,Volkswagen,Golf,e-Golf,85,02.05.2018,525,64.0,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,71.0,-4.6
1298,Volkswagen,Golf,e-Golf,85,30.04.2018,270,31.3,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,67.0,-5.2
1299,Volkswagen,Golf,e-Golf,85,30.04.2018,1,0.1,Electricity,Summer tires,1,0,0,Moderate,14.6,0,0,13.0,-2.2
1300,Volkswagen,Golf,e-Golf,85,30.04.2018,1,0.1,Electricity,Summer tires,1,0,0,Moderate,13.6,0,0,13.0,-3.2
1301,Volkswagen,Golf,e-Golf,85,29.04.2018,77,8.4,Electricity,Summer tires,1,0,1,Moderate,10.9,0,0,57.0,-5.9
1302,Volkswagen,Golf,e-Golf,85,29.04.2018,51,6.6,Electricity,Summer tires,1,0,1,Moderate,12.9,0,0,14.0,-3.9
1303,Volkswagen,Golf,e-Golf,85,28.04.2018,220,24.6,Electricity,Winter tires,0,1,0,Moderate,11.2,0,0,76.0,-5.6
1304,Volkswagen,Golf,e-Golf,85,27.04.2018,19,3.3,Electricity,Winter tires,1,0,0,Moderate,17.2,0,0,51.0,0.4
1305,Volkswagen,Golf,e-Golf,85,27.04.2018,12,1.3,Electricity,Winter tires,1,0,0,Moderate,11.0,0,0,35.0,-5.8
1306,Volkswagen,Golf,e-Golf,85,27.04.2018,29,2.5,Electricity,Winter tires,1,0,1,Moderate,8.6,0,0,35.0,-8.2
1307,Volkswagen,Golf,e-Golf,85,26.04.2018,19,1.7,Electricity,Winter tires,1,0,0,Moderate,8.8,0,0,37.0,-8.0
1308,Volkswagen,Golf,e-Golf,85,26.04.2018,19,3.7,Electricity,Winter tires,1,0,0,Moderate,19.6,0,0,43.0,2.8
1309,Volkswagen,Golf,e-Golf,85,25.04.2018,22,2.0,Electricity,Winter tires,1,0,1,Moderate,9.0,0,0,41.0,-7.8
1310,Volkswagen,Golf,e-Golf,85,25.04.2018,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.6,0,0,41.0,1.8
1311,Volkswagen,Golf,e-Golf,85,24.04.2018,2,0.3,Electricity,Winter tires,1,0,0,Moderate,14.9,0,0,23.0,-1.9
1312,Volkswagen,Golf,e-Golf,85,24.04.2018,21,1.7,Electricity,Winter tires,1,0,1,Moderate,8.2,0,0,43.0,-8.6
1313,Volkswagen,Golf,e-Golf,85,24.04.2018,19,3.4,Electricity,Winter tires,1,0,0,Moderate,18.0,0,0,45.0,1.2
1314,Volkswagen,Golf,e-Golf,85,23.04.2018,"1.931,0",237.51,Electricity,Winter tires,0,1,0,Moderate,12.3,0,0,41.9,-4.5
1315,Volkswagen,Golf,e-Golf,85,29.03.2018,"2.201,0",279.53,Electricity,Winter tires,0,1,0,Moderate,12.7,0,0,46.3,-4.1
1316,Volkswagen,Golf,e-Golf,85,28.02.2018,"2.000,0",264.0,Electricity,Winter tires,0,1,0,Moderate,13.2,0,0,58.2,-3.6
1317,Volkswagen,Golf,e-Golf,85,02.02.2018,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.5,0,0,50.0,-8.3
1318,Volkswagen,Golf,e-Golf,85,02.02.2018,20,3.8,Electricity,Winter tires,1,1,1,Moderate,19.1,0,0,47.0,2.3
1319,Volkswagen,Golf,e-Golf,85,01.02.2018,20,1.8,Electricity,Winter tires,1,1,1,Moderate,9.2,0,0,50.0,-7.6
